S.No.,Name,Time
1,Jennifer,26.119446754455566
2,Jennifer,26.544123888015747
3,Jennifer,26.943018913269043
4,Jennifer,27.462331533432007
5,Jennifer,27.724322080612183
6,Jennifer,28.840348720550537
7,Jennifer,29.296586751937866
8,Jennifer,29.716888904571533
9,Jennifer,30.983813047409058
10,David,38.96864700317383
11,David,40.586262226104736
